CODMES,CODSOLICITUD,prediction_peak
201502,27486,0.18295516
201502,29077,0.18295516
201502,30434,0.18295516
201502,27347,0.18898591
201502,29646,0.18828367
201502,26349,0.18705967
201502,26388,0.18739618
201502,24689,0.2080316
201502,27378,0.18787248
201502,26002,0.18465826
201502,27093,0.18295516
201502,26077,0.18955776
201502,28622,0.1851524
201502,28250,0.1873582
201502,26019,0.2029524
201502,25393,0.1939131
201502,27268,0.21967763
201502,25578,0.18420586
201502,26795,0.1861465
201502,27194,0.18295516
201502,26302,0.18295516
201502,18149,0.20083372
201502,29037,0.18295516
201502,28795,0.1919611
201502,27244,0.22196561
201502,29060,0.18295516
201502,28868,0.19644108
201502,27737,0.18625796
201502,24562,0.19687715
201502,24245,0.20453453
201502,29768,0.1908823
201502,24815,0.2008655
201502,26096,0.18295516
201502,25098,0.201073
201502,26395,0.18295516
201502,25372,0.1888065
201502,26599,0.21195893
201502,29512,0.19644108
201502,24393,0.19817623
201502,25549,0.20711999
201502,25476,0.18428978
201502,29299,0.18480717
201502,24996,0.18480717
201502,26139,0.18807104
201502,29696,0.19528979
201502,24436,0.1861465
201502,26880,0.18898591
201502,30092,0.20006208
201502,27426,0.19382182
201502,29909,0.18295516
201502,24730,0.18295516
201502,30003,0.18925445
201502,28785,0.19972329
201502,25880,0.18854341
201502,25471,0.20595334
201502,26653,0.18867537
201502,25572,0.20657308
201502,25259,0.18295516
201502,26041,0.19362274
201502,25661,0.19020757
201502,27979,0.20624265
201502,27635,0.1861465
201502,27910,0.18811984
201502,24151,0.19060296
201502,27909,0.20072147
201502,26871,0.18480717
201502,28792,0.19549175
201502,28563,0.19016236
201502,30208,0.18343684
201502,30007,0.19066979
201502,29752,0.18693493
201502,28777,0.1843401
201502,29879,0.18295516
201502,24813,0.1853543
201502,28794,0.18672782
201502,27925,0.18898591
201502,26360,0.18295516
201502,30068,0.18814865
201502,28423,0.18415079
201502,29887,0.19733804
201502,24438,0.18295516
201502,24364,0.20621341
201502,24475,0.18705967
201502,26157,0.18454346
201502,27074,0.18295516
201502,28160,0.19988358
201502,29544,0.20566487
201502,27333,0.18942323
201502,27135,0.18295516
201502,26271,0.21630318
201502,26639,0.18899104
201502,29660,0.1843401
201502,26174,0.18549837
201502,26103,0.19926935
201502,28990,0.18295516
201502,25604,0.18430726
201502,29202,0.18295516
201502,29481,0.18295516
201502,29709,0.1843401
201502,30357,0.1845957
201502,25248,0.18415079
201502,27575,0.21794467
201502,29300,0.20885356
201502,29228,0.22694275
201502,25234,0.19701318
201502,27529,0.1856582
201502,25554,0.18465826
201502,26170,0.19517168
201502,27525,0.18898591
201502,24431,0.18295516
201502,28715,0.18295516
201502,25221,0.21023983
201502,26932,0.18295516
201502,25442,0.18787248
201502,24788,0.22044392
201502,25036,0.18787248
201502,24715,0.193888
201502,29225,0.1896971
201502,27010,0.19507153
201502,25047,0.1916074
201502,26300,0.21631747
201502,24435,0.19161788
201502,26681,0.20384927
201502,29238,0.1965451
201502,27146,0.20335361
201502,27658,0.2076574
201502,29172,0.19099882
201502,24504,0.18295516
201502,25802,0.19755904
201502,27202,0.18725896
201502,24263,0.19941397
201502,28062,0.20790012
201502,26849,0.1988148
201502,26980,0.18590462
201502,27573,0.18295516
201502,26817,0.18295516
201502,26109,0.18620674
201502,27345,0.1884594
201502,28636,0.18761109
201502,29320,0.19183062
201502,26299,0.18816939
201502,28370,0.1843401
201502,29313,0.19259745
201502,26187,0.18691047
201502,27985,0.18295516
201502,25648,0.18295516
201502,24240,0.18295516
201502,28454,0.18295516
201502,28389,0.20110956
201502,27362,0.18295516
201502,29087,0.22348844
201502,25961,0.18295516
201502,27203,0.18600468
201502,25901,0.19380471
201502,24498,0.18469124
201502,28874,0.18597247
201502,29726,0.20755582
201502,28358,0.18454346
201502,27030,0.18568255
201502,25420,0.18693446
201502,27588,0.18887599
201502,24603,0.2012096
201502,28678,0.19136229
201502,27405,0.19286855
201502,27069,0.18844712
201502,27526,0.22488396
201502,25544,0.19081095
201502,26867,0.18295516
201502,26605,0.18295516
201502,28587,0.18593769
201502,24679,0.2102714
201502,28081,0.18295516
201502,29999,0.190981
201502,29497,0.18295516
201502,28180,0.18575412
201502,25991,0.18693493
201502,24840,0.18295516
201502,27652,0.18454346
201502,25712,0.22741106
201502,28142,0.18295516
201502,26372,0.18940657
201502,26460,0.1944888
201502,29683,0.1843401
201502,27052,0.18295516
201502,26703,0.19221881
201502,29479,0.18861929
201502,29519,0.18977737
201502,24704,0.18710804
201502,26029,0.1851789
201502,24373,0.18600468
201502,27980,0.20063767
201502,28247,0.18465826
201502,25282,0.18295516
201502,30367,0.18286034
201502,26252,0.18920171
201502,28082,0.18295516
201502,25146,0.18575412
201502,29877,0.20355438
201502,26111,0.18648596
201502,26229,0.2292602
201502,27375,0.18790592
201502,24329,0.18295516
201502,28948,0.1881354
201502,26483,0.18295516
201502,27533,0.18295516
201502,26975,0.1851524
201502,26133,0.18834433
201502,29892,0.1843401
201502,28931,0.18411055
201502,27532,0.18568255
201502,30225,0.18286034
201502,28566,0.18691984
201502,27487,0.21737069
201502,26161,0.1843401
201502,26738,0.18295516
201502,30052,0.19742781
201502,27624,0.18295516
201502,29049,0.18295516
201502,25522,0.18575412
201502,26766,0.20072147
201502,28841,0.18686873
201502,25890,0.19499172
201502,28984,0.18750536
201502,27193,0.18295516
201502,26889,0.20832388
201502,28612,0.18295516
201502,27608,0.21376023
201502,26557,0.18454346
201502,28550,0.20075843
201502,24773,0.1843401
201502,27123,0.18295516
201502,28213,0.18575412
201502,25242,0.20999008
201502,24629,0.19049995
201502,29437,0.18678164
201502,29232,0.19144836
201502,26118,0.18303405
201502,27679,0.19031994
201502,28485,0.19016236
201502,28533,0.20501797
201502,29732,0.19379522
201502,28595,0.1878523
201502,25090,0.18428978
201502,25852,0.20578459
201502,27111,0.18558167
201502,28348,0.19636825
201502,24613,0.2107649
201502,28130,0.18295516
201502,26391,0.18396346
201502,25825,0.1856582
201502,25388,0.18558167
201502,25708,0.18295516
201502,28222,0.19338097
201502,27579,0.18295516
201502,26941,0.18378907
201502,25800,0.18693493
201502,27972,0.18286034
201502,27348,0.19306931
201502,27641,0.18295516
201502,29895,0.20797111
201502,24910,0.18295516
201502,26034,0.18415079
201502,28816,0.19568485
201502,27944,0.18295516
201502,27442,0.18295516
201502,25191,0.19938745
201502,25771,0.18295516
201502,27708,0.18295516
201502,27973,0.22180243
201502,25072,0.18634377
201502,24697,0.1856582
201502,25607,0.19240797
201502,29620,0.18846852
201502,26737,0.20589365
201502,29578,0.18454346
201502,24706,0.19675508
201502,25109,0.18754946
201502,26373,0.21749441
201502,27614,0.18295516
201502,24449,0.18295516
201502,27297,0.1843401
201502,27829,0.18429598
201502,25187,0.20476197
201502,27995,0.19726071
201502,26779,0.20030497
201502,25434,0.18295516
201502,25020,0.18678164
201502,24316,0.18580255
201502,29389,0.19484843
201502,25269,0.18295516
201502,26123,0.18295516
201502,24391,0.18286034
201502,29015,0.21775913
201502,30004,0.18295516
201502,26180,0.193888
201502,28120,0.21010311
201502,25882,0.18428978
201502,18148,0.18898591
201502,25984,0.20019338
201502,26706,0.19519429
201502,26023,0.20149687
201502,25129,0.2141653
201502,28761,0.18295516
201502,26794,0.20445518
201502,28806,0.19413215
201502,26156,0.22850433
201502,27482,0.1885498
201502,26462,0.18430726
201502,30109,0.18576206
201502,26995,0.18295516
201502,28906,0.18295516
201502,26844,0.18862405
201502,28197,0.18454346
201502,24293,0.18295516
201502,27976,0.18492718
201502,28350,0.18575412
201502,28932,0.19479
201502,27422,0.2017862
201502,24306,0.18454346
201502,24832,0.18800242
201502,26423,0.1843401
201502,28384,0.20900838
201502,25969,0.21328638
201502,25482,0.2085558
201502,26787,0.20108102
201502,28807,0.22555469
201502,28923,0.18705967
201502,25881,0.2295815
201502,30422,0.19190733
201502,26750,0.21899009
201502,24531,0.20904768
201502,24778,0.19214761
201502,26504,0.21359462
201502,27159,0.18570101
201502,24875,0.19880986
201502,26106,0.20873764
201502,27401,0.18295516
201502,26926,0.18411055
201502,24967,0.18952036
201502,27044,0.1958467
201502,25320,0.18295516
201502,28498,0.19136734
201502,29010,0.18710804
201502,29990,0.18725896
201502,29269,0.18862364
201502,28982,0.20211013
201502,28495,0.20097534
201502,26897,0.18295516
201502,29403,0.20930079
201502,27212,0.18295516
201502,28517,0.19346265
201502,26158,0.18295516
201502,25903,0.18944167
201502,24429,0.18787248
201502,26910,0.20035844
201502,28853,0.19183062
201502,25729,0.19938564
201502,28744,0.18538296
201502,25673,0.20640504
201502,27461,0.20362763
201502,26155,0.18465826
201502,25796,0.18705967
201502,26734,0.18952036
201502,30399,0.18705262
201502,26698,0.20489605
201502,27043,0.18415079
201502,25192,0.19939317
201502,26674,0.18295516
201502,26861,0.19243258
201502,24355,0.18597247
201502,27996,0.20033276
201502,29273,0.19475883
201502,26036,0.1843401
201502,25630,0.19673266
201502,26552,0.19037895
201502,24148,0.1843401
201502,29501,0.18420586
201502,24345,0.18295516
201502,28270,0.21509972
201502,28262,0.18772267
201502,24229,0.20329632
201502,25410,0.20848426
201502,25566,0.18861929
201502,28935,0.18295516
201502,24867,0.19577888
201502,25899,0.19941139
201502,24528,0.18773271
201502,26758,0.20103918
201502,27931,0.18705967
201502,26771,0.1843401
201502,27607,0.18358184
201502,28221,0.18589564
201502,29083,0.18295516
201502,24795,0.19040588
201502,25517,0.18714239
201502,24149,0.18787248
201502,25454,0.1843401
201502,29910,0.18303405
201502,28131,0.18295516
201502,25755,0.20072147
201502,27287,0.18455023
201502,29297,0.21941882
201502,25551,0.18303405
201502,26369,0.18669124
201502,29917,0.19102079
201502,24496,0.18755007
201502,24655,0.20790805
201502,26692,0.18286034
201503,29101,0.18295516
201503,26541,0.20789883
201503,26548,0.18725896
201503,29028,0.19999905
201503,29021,0.18295516
201503,26610,0.19178848
201503,26569,0.2259641
201503,26607,0.18295516
201503,26518,0.19010328
201503,29016,0.1962107
201503,26559,0.19584352
201503,26515,0.2182489
201503,26389,0.18295516
201503,29075,0.18295516
201503,26477,0.18295516
201503,29079,0.18575698
201503,29085,0.1863181
201503,26394,0.18597247
201503,26470,0.18295516
201503,26466,0.1938536
201503,26453,0.21319726
201503,26450,0.19143695
201503,29095,0.18295516
201503,28998,0.18295516
201503,29098,0.1845957
201503,29038,0.18295516
201503,26640,0.19036151
201503,26732,0.1845957
201503,28997,0.19765128
201503,26366,0.18707721
201503,28864,0.19477363
201503,28871,0.19164264
201503,28835,0.18295516
201503,26830,0.20204438
201503,28875,0.18799233
201503,26829,0.18295516
201503,26820,0.18705967
201503,28909,0.18810548
201503,26804,0.1843401
201503,26797,0.19404466
201503,26796,0.1845957
201503,26641,0.18913554
201503,28916,0.18295516
201503,26745,0.2055877
201503,26736,0.18295516
201503,28966,0.1882982
201503,26720,0.18295516
201503,26718,0.18295516
201503,28968,0.18432724
201503,26708,0.19868718
201503,26705,0.18286034
201503,26660,0.18295516
201503,26658,0.18517436
201503,26651,0.1901548
201503,28994,0.1843401
201503,28947,0.18787248
201503,26359,0.19479653
201503,29377,0.18303405
201503,29117,0.18295516
201503,26031,0.20082867
201503,25949,0.2103751
201503,25936,0.19517048
201503,25935,0.18303405
201503,25929,0.19939697
201503,29330,0.1843401
201503,25918,0.18909013
201503,29335,0.18589325
201503,25892,0.1861465
201503,25886,0.19965704
201503,25868,0.18610074
201503,25867,0.2007063
201503,29249,0.18986848
201503,25859,0.22241823
201503,29363,0.18295516
201503,25846,0.19019732
201503,25845,0.18454346
201503,25844,0.19397497
201503,25840,0.19050916
201503,25835,0.18295516
201503,29369,0.18295516
201503,25824,0.18432724
201503,28812,0.18295516
201503,25804,0.18358184
201503,25809,0.18454346
201503,25810,0.18838517
201503,25857,0.19580193
201503,26347,0.18295516
201503,26068,0.18432724
201503,26076,0.18295516
201503,26334,0.18705967
201503,26333,0.18358184
201503,26327,0.18842363
201503,26317,0.1843401
201503,26308,0.19603312
201503,26306,0.19366853
201503,26303,0.18861929
201503,26259,0.18286034
201503,26255,0.18713531
201503,29140,0.18686873
201503,26236,0.1843401
201503,29142,0.18295516
201503,29224,0.18705967
201503,29151,0.18707721
201503,26208,0.20461033
201503,26207,0.1856582
201503,26206,0.1845957
201503,26201,0.18705967
201503,26164,0.19638467
201503,26162,0.18295516
201503,29187,0.18286034
201503,29189,0.18378907
201503,26144,0.18295516
201503,29199,0.18295516
201503,29215,0.18295516
201503,26091,0.18705262
201503,29174,0.18953957
201503,26887,0.18295516
201503,28010,0.20264041
201503,26900,0.18846852
201503,27772,0.18295516
201503,27762,0.18815032
201503,28174,0.18295516
201503,28194,0.18653369
201503,27748,0.20100231
201503,27747,0.19463556
201503,27725,0.18469124
201503,27717,0.20352319
201503,27713,0.18378907
201503,27697,0.18295516
201503,27693,0.18295516
201503,28215,0.21570618
201503,28140,0.18810548
201503,28238,0.19540967
201503,27661,0.18873444
201503,28255,0.18810548
201503,27637,0.18295516
201503,27634,0.1843401
201503,28292,0.18420586
201503,28329,0.19988358
201503,27581,0.18295516
201503,28337,0.19705005
201503,28339,0.18295516
201503,27562,0.18295516
201503,27552,0.18714239
201503,27531,0.18475007
201503,27662,0.18686873
201503,27504,0.18295516
201503,27790,0.18295516
201503,27793,0.18816939
201503,25774,0.21497203
201503,28026,0.19295812
201503,28060,0.18693493
201503,28018,0.18295516
201503,28066,0.18454346
201503,28004,0.19993682
201503,28067,0.18295516
201503,27990,0.18286034
201503,27984,0.18295516
201503,27965,0.19233432
201503,28092,0.1843401
201503,28093,0.18295516
201503,27792,0.18898591
201503,27923,0.1861465
201503,27916,0.18295516
201503,28098,0.18295516
201503,28111,0.18295516
201503,28119,0.1843401
201503,27881,0.1848845
201503,27865,0.18415079
201503,27861,0.18295516
201503,27844,0.19645461
201503,27832,0.19518353
201503,27824,0.18802564
201503,28137,0.18295516
201503,28139,0.18429598
201503,27921,0.18295516
201503,28395,0.21291892
201503,27500,0.19018053
201503,27499,0.22016431
201503,28606,0.18295516
201503,27205,0.18295516
201503,27189,0.2010166
201503,28640,0.19239564
201503,27173,0.21197052
201503,28646,0.19473012
201503,27134,0.1976876
201503,27133,0.19330221
201503,27102,0.18295516
201503,28674,0.18430726
201503,28681,0.1845957
201503,27053,0.20518178
201503,27209,0.18454346
201503,27050,0.18570101
201503,28717,0.1843401
201503,27011,0.19021176
201503,27008,0.18295516
201503,27004,0.18692976
201503,27001,0.1861465
201503,28753,0.18597247
201503,28770,0.18295516
201503,26960,0.18295516
201503,26957,0.1878901
201503,28779,0.18295516
201503,26911,0.18428978
201503,26903,0.19662262
201503,27035,0.18575412
201503,27222,0.1861465
201503,27225,0.1900621
201503,28580,0.18295516
201503,27489,0.18415079
201503,27488,0.19429441
201503,27450,0.1843401
201503,27449,0.19005984
201503,27439,0.21080612
201503,27415,0.20343204
201503,27414,0.18597247
201503,28439,0.19944887
201503,27398,0.18295516
201503,27396,0.19049595
201503,27394,0.19192858
201503,27379,0.21511315
201503,28455,0.18295516
201503,27367,0.18814373
201503,27357,0.18686745
201503,27355,0.20661645
201503,27349,0.18343684
201503,27344,0.18861929
201503,28487,0.18454346
201503,27329,0.18295516
201503,27311,0.18799233
201503,28513,0.18295516
201503,28525,0.1890928
201503,27286,0.18295516
201503,27281,0.18964893
201503,28574,0.18898591
201503,27260,0.18783383
201503,26898,0.18295516
201503,25767,0.1863181
201503,23995,0.22157538
201503,25749,0.1977085
201503,24785,0.18454346
201503,24780,0.18295516
201503,24775,0.18415079
201503,24772,0.18824492
201503,29852,0.19577394
201503,24755,0.1907837
201503,24753,0.1861465
201503,29860,0.1941631
201503,24743,0.18295516
201503,24740,0.18593769
201503,29865,0.18752943
201503,29868,0.1929065
201503,29834,0.18554272
201503,24720,0.18286034
201503,24703,0.18295516
201503,24695,0.18295516
201503,29890,0.18428978
201503,29896,0.18815057
201503,24659,0.18465826
201503,24652,0.18295516
201503,29967,0.19098948
201503,29975,0.18295516
201503,24641,0.18816939
201503,24624,0.1960593
201503,29983,0.18575412
201503,24616,0.20421746
201503,24712,0.209032
201503,24609,0.1843401
201503,24821,0.18681903
201503,29816,0.19004151
201503,29706,0.18512605
201503,29735,0.18787248
201503,25050,0.18969694
201503,25046,0.18295516
201503,25045,0.18295516
201503,25043,0.19362274
201503,25042,0.18990818
201503,25034,0.18295516
201503,29737,0.19464706
201503,25012,0.18295516
201503,25004,0.18950482
201503,24966,0.19136867
201503,24826,0.19037916
201503,24955,0.18658665
201503,24946,0.18430726
201503,24932,0.19036065
201503,24916,0.18593769
201503,24911,0.18378907
201503,24894,0.18480717
201503,25758,0.18705967
201503,24887,0.1894376
201503,29803,0.1843401
201503,24872,0.19009355
201503,24866,0.1843401
201503,24862,0.19049995
201503,24849,0.20220229
201503,24951,0.2010166
201503,25128,0.18295516
201503,29994,0.18932344
201503,30000,0.18454346
201503,24332,0.18575412
201503,24311,0.20307308
201503,24244,0.1861465
201503,24239,0.22529735
201503,24232,0.18554272
201503,24221,0.19046345
201503,24218,0.18303405
201503,24198,0.1879965
201503,24197,0.18295516
201503,24189,0.18480717
201503,24182,0.19326954
201503,24181,0.18705967
201503,24344,0.2000893
201503,24175,0.18295516
201503,24160,0.19893417
201503,24150,0.18295516
201503,24147,0.18420586
201503,24143,0.19240797
201503,24137,0.19430384
201503,24050,0.18799697
201503,24033,0.20935255
201503,24025,0.1864904
201503,24011,0.1966564
201503,30326,0.1902191
201503,18175,0.18295516
201503,28051,0.18728049
201503,24165,0.19821705
201503,29998,0.18295516
201503,24354,0.20553978
201503,24371,0.19488983
201503,24583,0.20750083
201503,30034,0.18790592
201503,30076,0.18295516
201503,24533,0.18295516
201503,24527,0.20738955
201503,24523,0.18295516
201503,24522,0.18415079
201503,24519,0.18847308
201503,24506,0.18705967
201503,30117,0.18876529
201503,30196,0.18295516
201503,24492,0.18295516
201503,24367,0.1944016
201503,24481,0.2087435
201503,24477,0.19093017
201503,30201,0.18295516
201503,24460,0.21914908
201503,30220,0.18469124
201503,24442,0.19362274
201503,30228,0.18295516
201503,30230,0.18295516
201503,24426,0.19226977
201503,30282,0.18725896
201503,24398,0.21266842
201503,24376,0.19505121
201503,24372,0.18586247
201503,24480,0.21497203
201503,25130,0.1896703
201503,29801,0.20088273
201503,25149,0.20126456
201503,25457,0.20030497
201503,29491,0.1861465
201503,29493,0.18295516
201503,25444,0.18295516
201503,25440,0.19452195
201503,25423,0.19818471
201503,25418,0.19532613
201503,25412,0.18429598
201503,29509,0.20988041
201503,25401,0.19513926
201503,25459,0.21208036
201503,25399,0.1843401
201503,25394,0.19048037
201503,25386,0.18295516
201503,25377,0.18705967
201503,25354,0.18295516
201503,29551,0.18780583
201503,25341,0.20118542
201503,25340,0.19182451
201503,25325,0.18575412
201503,29561,0.18295516
201503,25318,0.1965447
201503,29517,0.20659217
201503,25485,0.19190621
201503,25506,0.19740728
201503,29475,0.19393331
201503,25737,0.18295516
201503,25728,0.2049694
201503,25705,0.18295516
201503,25704,0.18844712
201503,25692,0.18570101
201503,25668,0.18286034
201503,29384,0.19040078
201503,25644,0.19696341
201503,29436,0.19166598
201503,25619,0.20272245
201503,25616,0.2027633
201503,25609,0.18430726
201503,25606,0.19705085
201503,25594,0.1858785
201503,25587,0.19160917
201503,25575,0.18295516
201503,25569,0.18295516
201503,25567,0.18861929
201503,29466,0.18295516
201503,29470,0.18295516
201503,25521,0.18295516
201503,25519,0.19499297
201503,25512,0.18295516
201503,25315,0.1843401
201503,25311,0.18565576
201503,28039,0.19227941
201503,29563,0.20550212
201503,25278,0.18563515
201503,25262,0.18593769
201503,25188,0.1843401
201503,25263,0.18716244
201503,25196,0.18678164
201503,25202,0.19014192
201503,29573,0.20183767
201503,25186,0.18295516
201503,25232,0.19143695
201503,25260,0.19243258
201503,25243,0.18441947
201503,25219,0.18958466
201503,29690,0.1843401
201504,30302,0.18295516
201504,29627,0.18286034
201504,29460,0.1931584
201504,28203,0.2008138
201504,29248,0.2043748
201504,29229,0.19090793
201504,28244,0.18780583
201504,29268,0.18295516
201504,30304,0.18415079
201504,29259,0.19278596
201504,28910,0.18736199
201504,29278,0.18707721
201504,28373,0.19116499
201504,28354,0.18936004
201504,30133,0.18705967
201504,30159,0.19192366
201504,29191,0.19061434
201504,29198,0.19733262
201504,29034,0.1856582
201504,29210,0.18605044
201504,28319,0.18780583
201504,29746,0.1861465
201504,28291,0.18454346
201504,28286,0.19210424
201504,29739,0.18752748
201504,29472,0.18295516
201504,28263,0.20894806
201504,30226,0.18295516
201504,29284,0.19067882
201504,28147,0.18816939
201504,29635,0.18480717
201504,30382,0.19121714
201504,30344,0.18295516
201504,29379,0.18408431
201504,29717,0.19022962
201504,28993,0.19817623
201504,28983,0.1861465
201504,28070,0.19672436
201504,29370,0.20958304
201504,30321,0.18295516
201504,29719,0.21046855
201504,30306,0.19240797
201504,29382,0.1936549
201504,29723,0.20009197
201504,29725,0.18696386
201504,29684,0.1843401
201504,29414,0.20833862
201504,29428,0.18661389
201504,29459,0.1843401
201504,28901,0.2020746
201504,29307,0.18295516
201504,28957,0.19427016
201504,29457,0.19278483
201504,28960,0.18358184
201504,28185,0.20593528
201504,29653,0.19213618
201504,29454,0.23695171
201504,28128,0.18530378
201504,29443,0.18898591
201504,28121,0.20443948
201504,29348,0.21457735
201504,29433,0.21856578
201504,28133,0.21718507
201504,28385,0.21829554
201504,30086,0.18787248
201504,28896,0.18295516
201504,29093,0.1843401
201504,28618,0.18295516
201504,29542,0.19258131
201504,28613,0.19539425
201504,29608,0.18601212
201504,29625,0.20667863
201504,29603,0.2265343
201504,28582,0.18295516
201504,28787,0.18710804
201504,28576,0.18429598
201504,29777,0.18415079
201504,29126,0.18295516
201504,28573,0.18295516
201504,29776,0.18295516
201504,29873,0.18725896
201504,29595,0.1861465
201504,28655,0.1843401
201504,28667,0.19250682
201504,29099,0.18295516
201504,28720,0.21000749
201504,28731,0.1849889
201504,28739,0.1915636
201504,28710,0.19921696
201504,29836,0.18575412
201504,29103,0.18295516
201504,28688,0.18295516
201504,28686,0.1843401
201504,28675,0.18295516
201504,29845,0.2325744
201504,29113,0.18303405
201504,28669,0.18411055
201504,29115,0.18898591
201504,28763,0.18725896
201504,28572,0.19828235
201504,28388,0.20298953
201504,28564,0.2156064
201504,28553,0.18780583
201504,29761,0.19021176
201504,30049,0.18932344
201504,28435,0.20633258
201504,28434,0.20329545
201504,28433,0.19116499
201504,28427,0.2092302
201504,29175,0.18593769
201504,30061,0.19090967
201504,29177,0.19149236
201504,29178,0.21116017
201504,28413,0.18295516
201504,29184,0.19221836
201504,28730,0.1843401
201504,29478,0.19100592
201504,28426,0.19857183
201504,28444,0.1843401
201504,29074,0.18982786
201504,28446,0.18681903
201504,28809,0.19825186
201504,29131,0.19078644
201504,29944,0.19343053
201504,28501,0.18295516
201504,29139,0.18396346
201504,29499,0.18597247
201504,29141,0.18295516
201504,29770,0.19761139
201504,29705,0.21653642
201504,29498,0.20689212
201504,28466,0.18420586
201504,28831,0.18295516
201504,29170,0.201616
201504,29769,0.19332509
201504,28857,0.20025136
201504,29893,0.18920587
201504,29980,0.20834881
201504,24982,0.18958141
201504,28028,0.19493967
201504,26064,0.19655395
201504,26048,0.18295516
201504,26035,0.18295516
201504,26032,0.22728059
201504,26028,0.18810548
201504,25979,0.18691047
201504,25958,0.18295516
201504,24434,0.21155244
201504,25932,0.20032288
201504,25919,0.18295516
201504,25911,0.18516417
201504,25856,0.20660995
201504,25847,0.18898591
201504,25830,0.20471084
201504,25816,0.19203547
201504,25814,0.1861465
201504,25736,0.18705967
201504,25511,0.18295516
201504,25523,0.18610074
201504,25533,0.18295516
201504,25552,0.1861465
201504,25560,0.20234393
201504,25574,0.18601212
201504,26127,0.2034469
201504,25620,0.18295516
201504,25628,0.23724174
201504,25631,0.22077455
201504,25639,0.18705967
201504,25641,0.21601485
201504,25663,0.20324194
201504,25681,0.18725896
201504,25621,0.18358184
201504,25488,0.18295516
201504,26129,0.18430726
201504,26141,0.19997697
201504,26630,0.20134802
201504,26611,0.18725896
201504,26551,0.1921085
201504,26550,0.18295516
201504,26535,0.20357208
201504,26511,0.19192366
201504,26489,0.18295516
201504,26475,0.18955776
201504,26474,0.1843401
201504,26436,0.18295516
201504,26434,0.1857202
201504,26431,0.18728323
201504,26413,0.20089452
201504,26384,0.1884594
201504,26382,0.18441798
201504,26346,0.18286034
201504,26295,0.1983848
201504,26148,0.18420586
201504,26151,0.1843401
201504,26154,0.18295516
201504,26168,0.18295516
201504,26177,0.18846565
201504,26205,0.19836691
201504,26136,0.18692756
201504,26219,0.19295812
201504,26232,0.19925174
201504,26233,0.20830064
201504,26239,0.1858785
201504,26246,0.19839719
201504,26251,0.20037757
201504,26253,0.19674459
201504,26231,0.20964916
201504,25456,0.21134067
201504,25449,0.18681903
201504,25422,0.18560511
201504,24779,0.18295516
201504,24767,0.1858785
201504,24746,0.18465826
201504,24739,0.19525364
201504,24733,0.1861465
201504,24731,0.18378907
201504,24682,0.18295516
201504,24678,0.19412069
201504,24673,0.18295516
201504,24656,0.19306931
201504,24651,0.18465826
201504,24644,0.21795094
201504,24626,0.19268613
201504,24618,0.18844712
201504,24600,0.18575412
201504,24596,0.19360907
201504,24588,0.18597247
201504,24443,0.18880698
201504,24450,0.18295516
201504,24476,0.19909993
201504,24495,0.19678068
201504,24425,0.21519382
201504,24416,0.18882476
201504,24803,0.18699113
201504,24407,0.2009001
201504,18165,0.18295516
201504,24520,0.18295516
201504,24539,0.18295516
201504,24546,0.1913194
201504,24570,0.18937962
201504,24571,0.1875659
201504,24505,0.18752748
201504,24805,0.19461988
201504,24844,0.18295516
201504,24883,0.1906858
201504,25211,0.18513694
201504,25220,0.20572573
201504,25235,0.18752943
201504,25264,0.18570101
201504,25277,0.18575412
201504,25280,0.21775913
201504,25177,0.18295516
201504,25296,0.18295516
201504,25308,0.18295516
201504,25322,0.18303405
201504,25348,0.18454346
201504,25397,0.19035496
201504,25407,0.18787248
201504,25413,0.21834323
201504,25305,0.18295516
201504,26643,0.18295516
201504,25174,0.20318669
201504,25122,0.18982786
201504,24890,0.193888
201504,24919,0.19299333
201504,24920,0.18303405
201504,24921,0.21248819
201504,24922,0.18710804
201504,24948,0.18462288
201504,25145,0.18454346
201504,24973,0.18921325
201504,25033,0.2057116
201504,25066,0.19379228
201504,25076,0.18295516
201504,25077,0.18295516
201504,25095,0.18295516
201504,25118,0.20206262
201504,24991,0.18295516
201504,26645,0.20092916
201504,24428,0.18420586
201504,26677,0.19408302
201504,27284,0.18295516
201504,27283,0.19292608
201504,27267,0.18286034
201504,27263,0.18725896
201504,27255,0.18295516
201504,27226,0.18538296
201504,27214,0.18808404
201504,27190,0.18780583
201504,27182,0.19487023
201504,27757,0.19552858
201504,27761,0.19985573
201504,27751,0.19738297
201504,27176,0.19240797
201504,27129,0.18819782
201504,27083,0.18728323
201504,27065,0.18868646
201504,27060,0.18295516
201504,27039,0.1861465
201504,27034,0.19967335
201504,27033,0.19853951
201504,27002,0.18295516
201504,26996,0.18295516
201504,27811,0.18770911
201504,26993,0.19877201
201504,27158,0.19332291
201504,27310,0.18295516
201504,27322,0.1861465
201504,27336,0.18597247
201504,27537,0.19168496
201504,27568,0.18419446
201504,27517,0.18295516
201504,27509,0.18897
201504,27502,0.19839719
201504,27570,0.18295516
201504,27586,0.19241777
201504,27483,0.19650616
201504,27448,0.18758093
201504,27438,0.18455023
201504,27600,0.18295516
201504,27613,0.18705967
201504,27621,0.19646339
201504,27437,0.190981
201504,27434,0.19002853
201504,27622,0.18343684
201504,27427,0.18593769
201504,27413,0.1912254
201504,26665,0.2262153
201504,27412,0.18728323
201504,27640,0.21214953
201504,27649,0.1855907
