CODMES,CODSOLICITUD,prediction_corpus
201503,28409,0.69485205
201503,27321,0.5030954
201503,27320,0.41065446
201503,27317,0.5995814
201503,27315,0.63440627
201503,28412,0.2727334
201503,27304,0.20262717
201503,28418,0.18229689
201503,27293,0.60027915
201503,27291,0.66227806
201503,28436,0.6365857
201503,27288,0.372913
201503,27280,0.43237305
201503,28441,0.117216825
201503,29317,0.37903452
201503,24365,0.64955527
201503,24965,0.4292334
201503,24818,0.529488
201503,29996,0.68767375
201503,30001,0.32339475
201503,24808,0.36576474
201503,24799,0.59894216
201503,24798,0.10929282
201503,24823,0.6769139
201503,24794,0.33244473
201503,24791,0.5287193
201503,24787,0.6530466
201503,24786,0.12846647
201503,24784,0.37634683
201503,30015,0.30248824
201503,24777,0.13090317
201503,24793,0.45557123
201503,30025,0.27218622
201503,29979,0.22363317
201503,24835,0.40097827
201503,29932,0.20554772
201503,24882,0.53937435
201503,24878,0.20792846
201503,24874,0.23250097
201503,29939,0.48277998
201503,29941,0.48776558
201503,24830,0.5347588
201503,24869,0.21930279
201503,24864,0.27375197
201503,24861,0.6442562
201503,29956,0.5332009
201503,29963,0.5266586
201503,24845,0.6057953
201503,29977,0.104558885
201503,24868,0.36591002
201503,24892,0.60522985
201503,24766,0.20882486
201503,24763,0.26281846
201503,24696,0.6965185
201503,30070,0.28189883
201503,30078,0.55366105
201503,30099,0.52218705
201503,24680,0.62189025
201503,30101,0.6402893
201503,24700,0.39932874
201503,30104,0.38596603
201503,24664,0.60919505
201503,24662,0.16548198
201503,24661,0.4051837
201503,24660,0.05767394
201503,24647,0.2843186
201503,24646,0.2604572
201503,24667,0.5503287
201503,24764,0.081770614
201503,24702,0.21359608
201503,24709,0.12802742
201503,24762,0.76667815
201503,24756,0.056527764
201503,24754,0.1252556
201503,24750,0.6974464
201503,30032,0.10878532
201503,30035,0.44958246
201503,30053,0.3669462
201503,24741,0.06612658
201503,24736,0.2528214
201503,24727,0.117697954
201503,24726,0.101437315
201503,24723,0.23253159
201503,30046,0.13190813
201503,24714,0.24863465
201503,30040,0.70717496
201503,24645,0.6829991
201503,24899,0.26463342
201503,24909,0.47064367
201503,25124,0.31252378
201503,29762,0.07217996
201503,25117,0.056144044
201503,29775,0.54558563
201503,25111,0.5834618
201503,25108,0.38839093
201503,29760,0.35993817
201503,25102,0.09589516
201503,29785,0.3863017
201503,25089,0.09789542
201503,25079,0.5750874
201503,29809,0.49341676
201503,25070,0.50662464
201503,25069,0.2857248
201503,29783,0.69675255
201503,25064,0.438492
201503,29759,0.5844375
201503,25135,0.14004523
201503,29681,0.66924995
201503,25180,0.6421299
201503,29703,0.44091782
201503,29704,0.08311731
201503,29718,0.61731404
201503,29720,0.12131219
201503,25131,0.6768722
201503,25162,0.35769132
201503,25157,0.6175123
201503,25156,0.64143103
201503,25148,0.20514335
201503,25144,0.59069777
201503,29748,0.11949655
201503,25139,0.38688847
201503,29722,0.24419084
201503,29927,0.32922792
201503,25060,0.58786374
201503,25044,0.32318082
201503,24986,0.6065956
201503,24985,0.47012976
201503,24975,0.18993558
201503,24974,0.5522967
201503,24972,0.47228062
201503,24971,0.7080808
201503,24988,0.5228301
201503,24970,0.42027783
201503,24950,0.59479064
201503,24930,0.35902718
201503,24927,0.40199807
201503,24926,0.4037804
201503,24918,0.45047423
201503,29911,0.4499925
201503,24962,0.72208166
201503,25054,0.4552757
201503,29855,0.67468184
201503,29853,0.5710977
201503,25041,0.07779191
201503,25039,0.3676973
201503,25035,0.057926558
201503,25030,0.09360815
201503,29832,0.6179367
201503,25022,0.52005684
201503,25000,0.33973503
201503,25017,0.45944446
201503,25014,0.11915547
201503,29839,0.21774584
201503,25011,0.14086124
201503,29851,0.45336425
201503,25008,0.41219595
201503,25005,0.44976723
201503,25015,0.648266
201503,30129,0.6344202
201503,24633,0.43810362
201503,24631,0.17823441
201503,24275,0.6347485
201503,24272,0.30657148
201503,24271,0.4510086
201503,24270,0.6310721
201503,24262,0.78752816
201503,24252,0.45267436
201503,24280,0.48761922
201503,24248,0.031630922
201503,24235,0.76331156
201503,24233,0.18449251
201503,24228,0.1728748
201503,24225,0.5521604
201503,24224,0.2553564
201503,24219,0.09665761
201503,24236,0.32674503
201503,24217,0.1838267
201503,24283,0.7156132
201503,24289,0.55596787
201503,24351,0.77931803
201503,24350,0.0764979
201503,24349,0.51170224
201503,24339,0.5782835
201503,24338,0.7097278
201503,24337,0.75507766
201503,24285,0.6049772
201503,24327,0.42348382
201503,24325,0.20328884
201503,24322,0.38051492
201503,24297,0.26010093
201503,24294,0.30924818
201503,24292,0.6347786
201503,24291,0.2139813
201503,24326,0.39583257
201503,24357,0.16472037
201503,24212,0.5053572
201503,24203,0.34505025
201503,24034,0.60498565
201503,24022,0.4401455
201503,24019,0.34281653
201503,24010,0.048835024
201503,23998,0.270636
201503,23997,0.54184145
201503,24052,0.15451197
201503,23982,0.6678858
201503,30411,0.0669582
201503,30418,0.27450824
201503,30420,0.30846727
201503,30426,0.22704023
201503,30430,0.064277165
201503,28021,0.3320518
201503,23977,0.45673296
201503,24210,0.11032357
201503,24060,0.15570596
201503,24083,0.46932563
201503,24192,0.27307245
201503,24188,0.6022974
201503,24174,0.6028258
201503,24166,0.51589054
201503,24142,0.8142555
201503,24139,0.16726933
201503,24070,0.15830357
201503,24122,0.18678167
201503,24118,0.32614902
201503,24117,0.07918145
201503,24112,0.30683005
201503,24107,0.24591346
201503,24105,0.56572634
201503,24084,0.5953183
201503,24121,0.1546953
201503,24359,0.34589767
201503,30390,0.29103708
201503,24370,0.18060811
201503,30205,0.2588186
201503,24544,0.40844116
201503,30247,0.61702156
201503,24534,0.54323405
201503,30248,0.32681835
201503,24524,0.11703274
201503,24552,0.5985176
201503,24517,0.18738599
201503,24515,0.42217016
201503,24511,0.25008824
201503,24510,0.20267573
201503,24508,0.1938777
201503,24503,0.0660627
201503,24499,0.42333665
201503,30283,0.095375694
201503,24488,0.08183553
201503,30204,0.35192412
201503,30178,0.20986553
201503,30147,0.2961274
201503,24614,0.77796245
201503,24611,0.5316483
201503,24607,0.43075415
201503,24595,0.7298271
201503,24594,0.45917544
201503,24556,0.680314
201503,30154,0.5319911
201503,24580,0.10195416
201503,30162,0.46069595
201503,24573,0.53728384
201503,30172,0.17898752
201503,24567,0.1645025
201503,24566,0.13609351
201503,30158,0.42617047
201503,30305,0.3559187
201503,24482,0.048896097
201503,24478,0.21853042
201503,24412,0.5289366
201503,24409,0.21441492
201503,24405,0.5126098
201503,24396,0.5878085
201503,30374,0.647226
201503,24390,0.35145882
201503,24413,0.33238614
201503,24385,0.57124364
201503,30379,0.31332284
201503,24380,0.5378286
201503,30387,0.06508707
201503,30389,0.2682708
201503,24375,0.24988145
201503,24374,0.45429632
201503,30377,0.44114563
201503,24415,0.14801179
201503,30356,0.18725818
201503,24420,0.72327477
201503,24473,0.5297586
201503,24471,0.6131135
201503,30322,0.05633178
201503,24465,0.16474496
201503,24464,0.6057443
201503,24461,0.31449342
201503,24457,0.40216953
201503,24454,0.6597856
201503,24452,0.30566236
201503,30327,0.680202
201503,30334,0.4924741
201503,30335,0.13046719
201503,24433,0.67410845
201503,24422,0.42225385
201503,24421,0.74775267
201503,25194,0.48312113
201503,25197,0.5231338
201503,28022,0.5151883
201503,29676,0.12266569
201503,29571,0.6573339
201503,29570,0.5199748
201503,25419,0.2887423
201503,25686,0.22649021
201503,25421,0.14517246
201503,29415,0.4274515
201503,29562,0.05423428
201503,29420,0.44680983
201503,25676,0.24837352
201503,29549,0.064650275
201503,25428,0.5663051
201503,25433,0.51964736
201503,25435,0.30970094
201503,29547,0.38386425
201503,25439,0.6146999
201503,25671,0.26817414
201503,25445,0.3879728
201503,29535,0.56403106
201503,25667,0.48760045
201503,25465,0.30324045
201503,25666,0.15860933
201503,25577,0.28138235
201503,25662,0.2989641
201503,25409,0.8511801
201503,25405,0.3749689
201503,25741,0.36398074
201503,25363,0.069875196
201503,25739,0.5268779
201503,29368,0.09402299
201503,25369,0.1269867
201503,29577,0.30219913
201503,25730,0.48217142
201503,25380,0.057267442
201503,29380,0.19487716
201503,25725,0.1592466
201503,25381,0.21720922
201503,25383,0.7310576
201503,25720,0.59692603
201503,29388,0.33586064
201503,29574,0.4565671
201503,25389,0.34449294
201503,25707,0.54556847
201503,29398,0.21335113
201503,25395,0.64016163
201503,25697,0.53715926
201503,25398,0.48672318
201503,29401,0.0835781
201503,25361,0.51690996
201503,25470,0.10142555
201503,25473,0.3154135
201503,25525,0.19865617
201503,25608,0.2557914
201503,29502,0.28148848
201503,25531,0.23899746
201503,25532,0.049107548
201503,25535,0.3700774
201503,29494,0.114686534
201503,25538,0.22076038
201503,29456,0.07096125
201503,25583,0.5934564
201503,25542,0.3800925
201503,29488,0.33856332
201503,25545,0.11326526
201503,25546,0.2653893
201503,25547,0.29474384
201503,29485,0.08942332
201503,29480,0.59868383
201503,29474,0.16093622
201503,29473,0.3174395
201503,25570,0.25717434
201503,25571,0.21249582
201503,25515,0.08319024
201503,25659,0.58965063
201503,25513,0.27178007
201503,25504,0.5023244
201503,29531,0.13809446
201503,25479,0.13419543
201503,29528,0.23996016
201503,25484,0.27444962
201503,25657,0.62727886
201503,25489,0.38198996
201503,29434,0.19073926
201503,25650,0.68647516
201503,25646,0.13025965
201503,25495,0.6165539
201503,25496,0.72694623
201503,25643,0.48413897
201503,25497,0.15288077
201503,29440,0.6329107
201503,25500,0.7843059
201503,25638,0.06737013
201503,25632,0.26287243
201503,25627,0.40608093
201503,25502,0.15592226
201503,25617,0.6113939
201503,29510,0.24469738
201503,29506,0.44137165
201503,29361,0.33840838
201503,25411,0.75173044
201503,25350,0.27812308
201503,29632,0.75472766
201503,29347,0.3555435
201503,25356,0.53037596
201503,25274,0.18202637
201503,25275,0.3802863
201503,25791,0.16861168
201503,25790,0.31343776
201503,25276,0.39282167
201503,25789,0.48762608
201503,29349,0.061174247
201503,25781,0.28295186
201503,25283,0.38520387
201503,29352,0.6025222
201503,29629,0.33912373
201503,25770,0.08853546
201503,25768,0.53746927
201503,25294,0.57085156
201503,25302,0.39316943
201503,25766,0.105703704
201503,29344,0.45446768
201503,25267,0.35727456
201503,25803,0.50578576
201503,29650,0.17009926
201503,29675,0.42116815
201503,29325,0.24292189
201503,25848,0.041168
201503,25208,0.1523036
201503,29326,0.22494593
201503,25209,0.24745965
201503,25834,0.14964163
201503,25210,0.5242113
201503,25218,0.54210323
201503,25763,0.4899861
201503,25827,0.42552277
201503,25230,0.731912
201503,29331,0.27947074
201503,25822,0.74917465
201503,29665,0.108327925
201503,25817,0.18619196
201503,29662,0.29399523
201503,25245,0.19621381
201503,25246,0.21091594
201503,25806,0.68594724
201503,25229,0.22507806
201503,25762,0.2688277
201503,25794,0.6052469
201503,25576,0.77545834
201503,29626,0.1600794
201503,25306,0.5857627
201503,25746,0.4785381
201503,29583,0.06227139
201503,29605,0.4564213
201503,29604,0.06262375
201503,29621,0.47710282
201503,29360,0.16410856
201503,25330,0.1646745
201503,25304,0.34564665
201503,25312,0.061772253
201503,29596,0.15136312
201503,25316,0.5139587
201503,25754,0.0461782
201504,29334,0.11737201
201504,28288,0.20252132
201504,28289,0.18185304
201504,29374,0.68209857
201504,28301,0.3731153
201504,28141,0.63036823
201504,29448,0.55215603
201504,28304,0.18196735
201504,29449,0.44602296
201504,30289,0.2181403
201504,28029,0.4278216
201504,28032,0.3578335
201504,28096,0.28458795
201504,30291,0.6255815
201504,28148,0.80010897
201504,29281,0.49556834
201504,29116,0.43313256
201504,29114,0.1122355
201504,28037,0.13787515
201504,29442,0.06265803
201504,29291,0.5655981
201504,28276,0.707413
201504,30295,0.5559219
201504,28279,0.28298694
201504,29444,0.5883847
201504,29446,0.45524958
201504,28144,0.16690966
201504,29447,0.4716136
201504,28287,0.30207184
201504,29376,0.178146
201504,29329,0.33150053
201504,29371,0.10814962
201504,28138,0.096284956
201504,28104,0.19379859
201504,28025,0.75941896
201504,28331,0.38552102
201504,30219,0.6692461
201504,30214,0.40216923
201504,28334,0.079867095
201504,28327,0.35860547
201504,30427,0.5758869
201504,29362,0.33554196
201504,29471,0.23879036
201504,28116,0.44327387
201504,28110,0.5184031
201504,29071,0.34188384
201504,28112,0.26196057
201504,30209,0.46515495
201504,28102,0.08726805
201504,29080,0.2644606
201504,30231,0.49711117
201504,28306,0.11868939
201504,28311,0.20776746
201504,29234,0.6151288
201504,30405,0.11186275
201504,29455,0.62173235
201504,29327,0.3096682
201504,29096,0.7203197
201504,30278,0.57410145
201504,29462,0.40290934
201504,30258,0.19881515
201504,30253,0.15869495
201504,29090,0.35638234
201504,29311,0.11090907
201504,29465,0.39269596
201504,30239,0.15581608
201504,28305,0.25364304
201504,29441,0.22055769
201504,28187,0.11996141
201504,28272,0.19348106
201504,30375,0.24367078
201504,29350,0.6935347
201504,28209,0.39266017
201504,28077,0.4557863
201504,29395,0.05879848
201504,29261,0.12214244
201504,29206,0.3664103
201504,29156,0.22218305
201504,29152,0.23530145
201504,29262,0.2942121
201504,28212,0.26863003
201504,29216,0.7881569
201504,30372,0.12548926
201504,29149,0.5063981
201504,30398,0.62290096
201504,28223,0.1466915
201504,29257,0.2584731
201504,29196,0.11264427
201504,30393,0.17234159
201504,29193,0.74644506
201504,28181,0.7363847
201504,28199,0.33788887
201504,28088,0.08027508
201504,28087,0.14326307
201504,28083,0.55260646
201504,29402,0.67992365
201504,29190,0.48755884
201504,28173,0.5505527
201504,29405,0.2004143
201504,28206,0.51133406
201504,29167,0.47256804
201504,29408,0.48969898
201504,28202,0.45359626
201504,28224,0.13545609
201504,28225,0.17008492
201504,30368,0.054928962
201504,30337,0.15125522
201504,28049,0.6051854
201504,29430,0.12383859
201504,29357,0.67887366
201504,28254,0.72053856
201504,29267,0.47374135
201504,29266,0.44579375
201504,28256,0.2723337
201504,28095,0.67687285
201504,29275,0.43670148
201504,29226,0.39522538
201504,29195,0.32169825
201504,30324,0.18640085
201504,29276,0.20977356
201504,28257,0.49396816
201504,28055,0.54449934
201504,30338,0.28043872
201504,28057,0.35895342
201504,29429,0.47748494
201504,29353,0.06395042
201504,28234,0.3310519
201504,28069,0.5595859
201504,30361,0.47787264
201504,28241,0.30833015
201504,29390,0.384187
201504,29387,0.27040645
201504,30350,0.048697334
201504,29148,0.27843827
201504,28165,0.5797673
201504,30394,0.18666913
201504,29147,0.5861712
201504,29145,0.5576784
201504,30348,0.05256579
201504,29343,0.48772934
201504,29122,0.13620563
201504,28402,0.1370706
201504,28347,0.7360002
201504,29575,0.7019294
201504,29319,0.7026787
201504,28632,0.72190964
201504,29580,0.4249411
201504,28637,0.30553263
201504,28890,0.188404
201504,29871,0.19411059
201504,28889,0.27825755
201504,29582,0.38923207
201504,28649,0.49414986
201504,28881,0.2508827
201504,28878,0.15273198
201504,28876,0.26476508
201504,29598,0.5609143
201504,29838,0.29072154
201504,29833,0.16629289
201504,29615,0.37375474
201504,29624,0.6408905
201504,28661,0.097476736
201504,28665,0.402009
201504,28671,0.60292214
201504,29874,0.53044564
201504,28895,0.096767955
201504,29875,0.6143638
201504,29876,0.12494005
201504,29938,0.6856684
201504,29936,0.02719252
201504,29935,0.4828715
201504,29934,0.48198813
201504,28597,0.3526788
201504,28598,0.13951448
201504,28599,0.44350684
201504,29930,0.06421049
201504,28918,0.47092152
201504,28600,0.102427475
201504,28672,0.55316275
201504,29926,0.18948923
201504,28913,0.54696727
201504,29919,0.12952399
201504,29912,0.47534612
201504,28611,0.3741664
201504,28614,0.60457075
201504,29901,0.28147537
201504,28907,0.514025
201504,28897,0.6580913
201504,28620,0.49726093
201504,29900,0.12032378
201504,29920,0.16004062
201504,29826,0.15993477
201504,29825,0.10933848
201504,29813,0.6031967
201504,28743,0.53843933
201504,28805,0.3250497
201504,29757,0.782924
201504,29750,0.47003746
201504,29749,0.25895593
201504,28804,0.27129608
201504,29744,0.6914531
201504,29669,0.34566194
201504,28800,0.09291574
201504,28771,0.47192237
201504,29658,0.3070308
201504,29734,0.3305108
201504,29729,0.84861004
201504,28799,0.3363371
201504,29672,0.26243392
201504,28778,0.44602033
201504,28798,0.39393756
201504,28782,0.4380674
201504,28784,0.33014187
201504,29702,0.22332187
201504,29699,0.19468588
201504,29682,0.5988833
201504,28774,0.4130631
201504,29572,0.3855927
201504,29764,0.2202156
201504,29779,0.06029046
201504,29628,0.20232019
201504,28702,0.58868897
201504,29812,0.31872717
201504,28706,0.42064312
201504,29630,0.5891834
201504,29808,0.3775843
201504,28708,0.3066355
201504,29804,0.3270824
201504,29802,0.5032066
201504,29799,0.22348005
201504,29648,0.49303293
201504,29791,0.5330817
201504,28714,0.62923205
201504,29790,0.44780555
201504,29789,0.045728058
201504,28729,0.39503604
201504,28732,0.40228269
201504,29781,0.31828552
201504,29780,0.5200764
201504,28738,0.69488215
201504,28819,0.067842126
201504,29638,0.29706246
201504,28712,0.10853288
201504,28920,0.17975971
201504,28922,0.2967832
201504,29942,0.25460136
201504,28401,0.48573384
201504,30106,0.079837255
201504,30105,0.33827543
201504,29677,0.14948452
201504,28405,0.11311097
201504,28408,0.37257016
201504,30081,0.056260366
201504,30080,0.04355934
201504,30071,0.10693158
201504,29011,0.73690224
201504,28400,0.31938076
201504,28420,0.5921515
201504,28422,0.50326407
201504,28425,0.052392527
201504,30066,0.06860035
201504,28429,0.26834404
201504,29004,0.5571063
201504,29003,0.5084961
201504,30048,0.07484775
201504,28437,0.18224315
201504,28438,0.54284966
201504,29520,0.20902039
201504,28421,0.67494446
201504,28442,0.47985548
201504,29024,0.19633521
201504,30115,0.27894133
201504,29062,0.16483524
201504,30169,0.68358254
201504,30163,0.6604909
201504,29484,0.7366337
201504,30161,0.29545116
201504,29061,0.20533712
201504,29057,0.5200115
201504,28361,0.20466043
201504,28364,0.08249419
201504,30146,0.21927415
201504,28394,0.4138346
201504,28368,0.15933247
201504,30139,0.067961924
201504,28375,0.694783
201504,29041,0.47385395
201504,30138,0.3960963
201504,29040,0.43291956
201504,30132,0.570788
201504,28377,0.06659549
201504,29490,0.6518082
201504,29029,0.3189365
201504,30124,0.37193155
201504,28369,0.61907935
201504,30199,0.32884046
201504,28996,0.2992001
201504,28445,0.4394904
201504,29536,0.15523534
201504,28510,0.52851045
201504,29545,0.6368263
201504,28514,0.49026266
201504,28523,0.55951935
201504,29546,0.75818175
201504,30005,0.28315836
201504,28530,0.22995791
201504,29984,0.1863495
201504,28535,0.5833862
201504,28502,0.43650118
201504,28540,0.2667522
201504,29978,0.41115016
201504,28541,0.2352104
201504,28542,0.14269151
201504,28936,0.51741344
201504,29972,0.26836476
201504,28561,0.48767507
201504,29568,0.55144924
201504,28577,0.41923773
201504,28583,0.16544273
201504,29945,0.29226157
201504,29550,0.46354982
201504,28992,0.42864257
201504,28500,0.47863284
201504,29533,0.63620406
201504,28449,0.6851587
201504,30041,0.051478803
201504,29521,0.0935591
201504,28451,0.48203155
201504,28981,0.65294296
201504,30037,0.08872396
201504,28456,0.57916695
201504,29525,0.4955605
201504,28978,0.21054505
201504,30031,0.34391212
201504,28945,0.43333247
201504,29527,0.59552866
201504,30030,0.16891342
201504,28475,0.4032731
201504,28479,0.3905572
201504,28481,0.41028264
201504,30024,0.62780654
201504,30023,0.25310725
201504,28952,0.31722102
201504,28496,0.5595631
201504,28497,0.32003704
201504,28499,0.07006934
201504,28959,0.09903734
201504,29323,0.5407729
201504,26262,0.62028015
201504,28008,0.6126101
201504,25732,0.4615773
201504,25726,0.3248906
201504,25715,0.0837664
201504,25714,0.12326842
201504,25711,0.3908673
201504,25703,0.22264722
201504,25699,0.089558885
201504,25696,0.57884794
201504,25734,0.56591433
201504,25691,0.1624172
201504,25684,0.11431787
201504,25682,0.21571834
201504,25677,0.52488905
201504,25670,0.664718
201504,25655,0.39702958
201504,25640,0.30328864
201504,25635,0.35194474
201504,25626,0.8041787
201504,25690,0.6846491
201504,25735,0.22656882
201504,25738,0.073090434
201504,25740,0.1480671
201504,25861,0.36594772
201504,25860,0.27672675
201504,25854,0.24928673
201504,25851,0.29191858
201504,25843,0.6289881
201504,25829,0.15819386
201504,25826,0.42728075
201504,25823,0.069358066
201504,25820,0.2874554
201504,25815,0.3795362
201504,25801,0.048768576
201504,25795,0.293415
201504,25785,0.28530684
201504,25777,0.38788432
201504,25773,0.25548428
201504,25753,0.25520158
201504,25745,0.20656185
201504,25744,0.24989308
201504,25743,0.20124896
201504,25614,0.6029769
201504,25870,0.5490532
201504,25613,0.06287353
201504,25605,0.74662465
201504,25463,0.75574595
201504,25458,0.6363324
201504,25450,0.05199463
201504,25446,0.117745586
201504,25443,0.40855992
201504,25438,0.09592735
201504,25427,0.43526584
201504,25425,0.2148655
201504,25474,0.6986301
201504,25424,0.65695375
201504,25416,0.70161784
201504,25415,0.43456414
201504,25408,0.49515313
201504,25385,0.0668827
201504,25379,0.25405762
201504,25371,0.22905855
201504,25367,0.14689548
201504,25359,0.4341326
201504,25417,0.55897665
201504,25480,0.18768564
201504,25483,0.16214971
201504,25492,0.3717988
201504,25602,0.33724803
201504,25596,0.48901197
201504,25590,0.051788457
201504,25586,0.15242755
201504,25582,0.06556166
201504,25579,0.20204148
201504,25563,0.20341124
201504,25561,0.5770989
201504,25556,0.3394403
201504,25555,0.54498863
201504,25548,0.1764484
201504,25543,0.80732447
201504,25539,0.1625309
201504,25537,0.22336265
201504,25528,0.12967315
201504,25505,0.56458193
201504,25503,0.064783014
201504,25501,0.4737117
201504,25494,0.2552323
201504,25611,0.5418413
201504,25338,0.6928481
201504,25879,0.2941123
201504,25910,0.35455883
201504,26293,0.33678755
201504,26284,0.45685327
201504,26281,0.54369795
201504,26280,0.294215
201504,26279,0.0796101
201504,26278,0.27598533
201504,26274,0.32497132
201504,26270,0.11616601
201504,26304,0.12482685
201504,26266,0.17243548
201504,26243,0.28283784
201504,26234,0.53049386
201504,26228,0.19241628
201504,26224,0.6415137
201504,26220,0.47974676
201504,26217,0.34629017
201504,26211,0.55770946
201504,26197,0.54804534
201504,26263,0.05357187
201504,26305,0.7951287
201504,26311,0.63249284
201504,26315,0.55416155
201504,26397,0.59219456
201504,26393,0.16267268
201504,26365,0.49211073
201504,26364,0.15590912
201504,26362,0.42663816
201504,26355,0.1351698
201504,26354,0.064318344
201504,26351,0.27804807
201504,26350,0.16819735
201504,26348,0.062534176
201504,26344,0.31644672
201504,26340,0.10066793
201504,26338,0.43484396
201504,26336,0.16406849
201504,26331,0.20663889
201504,26324,0.32043162
201504,26322,0.25883272
201504,26320,0.43889633
201504,26318,0.20741169
201504,26193,0.41999337
201504,25894,0.51500195
201504,26188,0.7917925
201504,26179,0.3076808
201504,26030,0.6425166
201504,26027,0.073200785
201504,26017,0.6244836
201504,26011,0.35187152
201504,25995,0.11499649
201504,25989,0.07756312
201504,25987,0.48326024
201504,25978,0.06609639
201504,26039,0.51521295
201504,25973,0.84994555
201504,25956,0.35749534
201504,25950,0.26708192
201504,25943,0.4253538
201504,25939,0.17634627
201504,25930,0.37845975
201504,25922,0.07375143
201504,25914,0.445922
201504,25912,0.1358873
201504,25971,0.6037504
201504,26046,0.45248502
201504,26047,0.08750069
201504,26049,0.1467971
201504,26176,0.80431694
201504,26152,0.2805543
201504,26143,0.20086178
201504,26142,0.29442075
201504,26131,0.14882576
201504,26126,0.44234642
201504,26124,0.22407658
201504,26100,0.43678737
201504,26093,0.65809935
201504,26089,0.5105561
201504,26087,0.19580619
201504,26081,0.5966348
201504,26075,0.056431837
201504,26061,0.53575057
201504,26058,0.49711695
201504,26056,0.21322562
201504,26052,0.57823384
201504,26051,0.23716412
201504,26050,0.5620366
201504,26184,0.6158704
201504,25337,0.4333084
201504,25334,0.45916447
201504,25329,0.75890243
201504,24681,0.12997845
201504,24675,0.47493887
201504,24672,0.45175713
201504,24671,0.112072214
201504,24666,0.095246546
201504,24653,0.3227133
201504,24649,0.7834592
201504,24637,0.22309002
201504,24687,0.3365153
201504,24635,0.6045267
201504,24625,0.63375694
201504,24619,0.25156125
201504,24617,0.4261895
201504,24593,0.10633625
201504,24589,0.06731905
201504,24581,0.12804618
201504,24575,0.21369362
201504,24574,0.5017397
201504,24632,0.58185315
201504,24688,0.36683717
201504,24690,0.16473551
201504,24691,0.5846922
201504,24816,0.68724936
201504,24814,0.41693115
201504,24801,0.6298724
201504,24783,0.6255913
201504,24782,0.46311033
201504,24769,0.31295314
201504,24768,0.6692015
201504,24765,0.19175427
201504,24752,0.25625065
201504,24749,0.78135544
201504,24747,0.3312824
201504,24744,0.29047877
201504,24738,0.49472263
201504,24737,0.58026916
201504,24716,0.3050058
201504,24708,0.17458324
201504,24707,0.71274436
201504,24698,0.44661134
201504,24693,0.40079522
201504,24572,0.40071312
201504,24820,0.15082657
201504,24568,0.2246791
201504,24559,0.431428
201504,24424,0.59547776
201504,24419,0.10500429
201504,24418,0.5432442
201504,24414,0.1465462
201504,24406,0.33700085
201504,24392,0.5688432
201504,24387,0.6589115
201504,24383,0.7185728
201504,24432,0.39214948
201504,24381,0.3728826
201504,24377,0.18721534
201504,24369,0.22406577
201504,28013,0.19945462
201504,23580,0.6093539
201504,23574,0.1197253
201504,18172,0.11271684
201504,18154,0.450456
201504,18152,0.7278256
201504,24379,0.11143605
201504,24439,0.29815087
201504,24440,0.65277064
201504,24447,0.25984442
201504,24554,0.38960114
201504,24551,0.56415075
201504,24548,0.036825746
201504,24547,0.68285096
201504,24545,0.26286227
201504,24541,0.28193727
201504,24540,0.33222383
201504,24537,0.22250439
201504,24529,0.1825889
201504,24525,0.28467962
201504,24521,0.27611366
201504,24516,0.08856302
201504,24514,0.6359768
201504,24507,0.0823667
201504,24484,0.41692436
201504,24483,0.73317784
201504,24469,0.5065749
201504,24459,0.5960876
201504,24448,0.5732904
201504,24565,0.40874562
201504,24825,0.61994004
201504,24838,0.3475708
201504,24842,0.6410623
201504,25172,0.5804519
201504,25165,0.049813956
201504,25163,0.064132124
201504,25161,0.15577786
201504,25159,0.17476958
201504,25150,0.13189107
201504,25142,0.47335857
201504,25140,0.38304397
201504,25179,0.31456247
201504,25134,0.34589937
201504,25126,0.49601525
201504,25125,0.60363615
201504,25121,0.25624996
201504,25119,0.27180278
201504,25115,0.46351954
201504,25113,0.27590227
201504,25105,0.31674278
201504,25104,0.6475437
201504,25132,0.48408812
201504,25182,0.73048925
201504,25184,0.3148398
201504,25189,0.40075606
201504,25326,0.54555744
201504,25321,0.49224702
201504,25317,0.7257744
201504,25313,0.4234238
201504,25307,0.5871887
201504,25288,0.3164581
201504,25284,0.6708447
201504,25279,0.19455485
201504,25272,0.36151198
201504,25270,0.15843122
201504,25258,0.14518483
201504,25253,0.14475065
201504,25250,0.14024661
201504,25244,0.058634624
201504,25240,0.3476868
201504,25222,0.12489644
201504,25207,0.6775763
201504,25201,0.50415593
201504,25198,0.51301116
201504,25101,0.5575051
201504,25096,0.23408738
201504,25094,0.4605265
201504,25091,0.25139934
201504,24915,0.06823036
201504,24914,0.2865629
201504,24912,0.6931056
201504,24906,0.44349718
201504,24904,0.5248475
201504,24902,0.62371624
201504,24891,0.6829335
201504,24888,0.5495343
201504,24886,0.40130693
201504,24884,0.26624992
201504,24879,0.28097883
201504,24876,0.38427255
201504,24873,0.04802592
201504,24871,0.23237932
201504,24870,0.45152032
201504,24865,0.20391974
201504,24857,0.65303856
201504,24851,0.6282574
201504,24850,0.35518664
201504,24925,0.24707094
201504,26398,0.6592968
201504,24937,0.55342275
201504,24949,0.22267999
201504,25087,0.23267068
201504,25086,0.104573995
201504,25083,0.66487193
201504,25081,0.3072916
201504,25080,0.06626033
201504,25078,0.33045402
201504,25075,0.53327
201504,25068,0.6126075
201504,25061,0.54092556
201504,25058,0.5030894
201504,25023,0.057705343
