CODMES,CODSOLICITUD,prediction_single
201504,27782,0.25342017
201504,27170,0.15727912
201504,27168,0.25363338
201504,27167,0.39873046
201504,27166,0.13431628
201504,27163,0.33470693
201504,27162,0.20744333
201504,27785,0.35474604
201504,27158,0.12093189
201504,27157,0.08858588
201504,27154,0.16236994
201504,27176,0.18858545
201504,27150,0.31393406
201504,27223,0.4404043
201504,27229,0.2347516
201504,27279,0.14094666
201504,27277,0.17677519
201504,27275,0.29592645
201504,27274,0.13580684
201504,27273,0.36807632
201504,27271,0.24117549
201504,27267,0.04895407
201504,27750,0.363359
201504,27263,0.07612803
201504,27261,0.12818514
201504,27255,0.055771302
201504,27226,0.06802039
201504,27251,0.35346076
201504,27752,0.12649903
201504,27754,0.19033743
201504,27245,0.13672666
201504,27241,0.3579243
201504,27240,0.56096524
201504,27756,0.34074974
201504,27239,0.094923295
201504,27757,0.13099812
201504,27234,0.10100206
201504,27233,0.2430854
201504,27230,0.19087633
201504,27751,0.113062546
201504,27147,0.3661996
201504,27142,0.27579096
201504,27141,0.2242725
201504,27026,0.1200929
201504,27804,0.48962066
201504,27807,0.40796465
201504,27025,0.16547526
201504,27811,0.069901824
201504,27021,0.06733646
201504,27005,0.110385254
201504,27002,0.048131123
201504,27812,0.24161567
201504,26997,0.18720643
201504,26996,0.03307987
201504,27033,0.1064326
201504,27826,0.08991548
201504,26989,0.23720945
201504,26985,0.22503814
201504,26983,0.04305041
201504,26982,0.21741419
201504,26981,0.11876989
201504,26979,0.097287506
201504,26978,0.09037999
201504,26977,0.25102597
201504,27837,0.17923494
201504,26961,0.043102834
201504,26955,0.4120628
201504,26993,0.20081443
201504,27034,0.12255397
201504,27039,0.05222301
201504,27802,0.4628029
201504,27140,0.12823097
201504,27139,0.16114305
201504,27137,0.07057642
201504,27129,0.088048145
201504,27124,0.27750474
201504,27789,0.3217117
201504,27117,0.064950265
201504,27113,0.1790557
201504,27108,0.0763255
201504,27791,0.1160982
201504,27586,0.21251829
201504,27794,0.23210508
201504,27096,0.3148965
201504,27087,0.10750124
201504,27083,0.089642555
201504,27082,0.16037364
201504,27078,0.3286118
201504,27076,0.04510112
201504,27073,0.36516505
201504,27067,0.08087588
201504,27065,0.094695345
201504,27060,0.04524657
201504,27045,0.100203514
201504,27042,0.21739677
201504,27041,0.1871649
201504,27283,0.10492907
201504,26953,0.11341841
201504,27743,0.2340742
201504,27289,0.1873584
201504,27520,0.14737053
201504,27519,0.09541278
201504,27632,0.3483077
201504,27517,0.038180865
201504,27509,0.07616705
201504,27506,0.12045024
201504,27502,0.09286417
201504,27495,0.34428903
201504,27493,0.25197417
201504,27640,0.2803627
201504,27490,0.27493203
201504,27535,0.087681875
201504,27484,0.08973871
201504,27476,0.29411605
201504,27470,0.11226368
201504,27649,0.0655132
201504,27459,0.20585476
201504,27451,0.11131851
201504,27651,0.097476006
201504,27654,0.4847119
201504,27666,0.15133417
201504,27448,0.1192536
201504,27446,0.25845295
201504,27445,0.37088102
201504,27483,0.17237829
201504,27669,0.13267379
201504,27537,0.08178286
201504,27627,0.1211208
201504,27578,0.1816514
201504,27577,0.08020509
201504,27570,0.04788896
201504,27590,0.09971929
201504,27568,0.039744325
201504,27596,0.13038293
201504,27567,0.14981541
201504,27600,0.056470975
201504,27605,0.118568026
201504,27610,0.07837436
201504,27611,0.13602906
201504,27538,0.23441611
201504,27561,0.06057431
201504,27558,0.07901282
201504,27555,0.28426436
201504,27613,0.10437008
201504,27553,0.11413333
201504,27615,0.15151766
201504,27541,0.09604088
201504,27617,0.35259077
201504,27540,0.03282124
201504,27621,0.085300684
201504,27622,0.039098825
201504,27539,0.14856377
201504,27559,0.11392347
201504,27672,0.40282258
201504,27441,0.105679564
201504,27438,0.06811887
201504,27331,0.23993927
201504,26475,0.107283406
201504,27325,0.21824777
201504,27689,0.39557916
201504,27691,0.28686923
201504,27324,0.1543525
201504,27692,0.09818105
201504,27695,0.37057972
201504,27698,0.074471675
201504,27323,0.19592957
201504,27322,0.041464385
201504,27332,0.5227119
201504,27699,0.08659517
201504,27313,0.17427629
201504,27310,0.065447725
201504,27729,0.14733928
201504,27302,0.31004852
201504,27301,0.11656532
201504,27299,0.19898279
201504,27733,0.30579847
201504,27298,0.18191002
201504,27734,0.24743451
201504,27292,0.17488535
201504,27736,0.50819594
201504,27706,0.28299367
201504,27336,0.118664406
201504,27340,0.09173094
201504,27343,0.11856612
201504,27437,0.10329132
201504,27434,0.07432652
201504,27433,0.18812741
201504,27429,0.3302195
201504,27427,0.0605079
201504,27424,0.07576876
201504,27420,0.065762214
201504,27413,0.21435522
201504,27412,0.071367115
201504,27409,0.20536773
201504,27408,0.076498054
201504,27407,0.08884914
201504,27402,0.4011691
201504,27680,0.049480844
201504,27683,0.04999873
201504,27386,0.08936116
201504,27383,0.18750688
201504,27685,0.20712322
201504,27382,0.115113676
201504,27373,0.37028223
201504,27372,0.18176107
201504,27369,0.19364871
201504,27359,0.4424985
201504,27688,0.20138286
201504,27356,0.17035875
201504,27284,0.052192338
201504,26950,0.15675093
201504,27587,0.106298506
201504,26746,0.39135155
201504,26812,0.29258078
201504,26807,0.050778598
201504,26806,0.12924741
201504,27950,0.05977341
201504,27886,0.29014632
201504,27939,0.287957
201504,27936,0.22184697
201504,27888,0.15572937
201504,26803,0.034072064
201504,26785,0.104370296
201504,26591,0.38605744
201504,26595,0.24559294
201504,26784,0.12000748
201504,27894,0.14230199
201504,26781,0.18327613
201504,26597,0.08309395
201504,26604,0.29631025
201504,26813,0.123555586
201504,27956,0.12898424
201504,26582,0.23561925
201504,27885,0.060484283
201504,26553,0.36892983
201504,27977,0.105658844
201504,26827,0.24038391
201504,26554,0.23484792
201504,26825,0.05126307
201504,26556,0.11198976
201504,26822,0.112101376
201504,26821,0.038219925
201504,26770,0.2608368
201504,26567,0.27829307
201504,26815,0.16380616
201504,27968,0.16537735
201504,26657,0.18976453
201504,26571,0.23815717
201504,26574,0.26642352
201504,27967,0.46184078
201504,26814,0.25757965
201504,26576,0.19999935
201504,26570,0.38840806
201504,26551,0.09528211
201504,26611,0.06808544
201504,26617,0.13755865
201504,26710,0.16379319
201504,26697,0.08761149
201504,26636,0.31975085
201504,27930,0.1263366
201504,27904,0.03822271
201504,26643,0.03668971
201504,27929,0.06309895
201504,26645,0.1343724
201504,26682,0.046703577
201504,27908,0.100221746
201504,26680,0.14726543
201504,26679,0.39369053
201504,26677,0.049505588
201504,26665,0.44101462
201504,26663,0.059269723
201504,27917,0.15775451
201504,26646,0.39152738
201504,26723,0.13052414
201504,27903,0.1718
201504,26724,0.41590336
201504,26727,0.2673506
201504,27898,0.3061256
201504,26618,0.46076664
201504,26621,0.15950836
201504,26768,0.117821276
201504,26764,0.10500671
201504,26761,0.13825431
201504,26755,0.07938181
201504,26753,0.3030836
201504,26612,0.28555837
201504,27935,0.10900091
201504,26627,0.06215482
201504,26630,0.14408892
201504,27899,0.3993953
201504,26748,0.14991061
201504,27934,0.040998895
201504,27933,0.06592311
201504,26942,0.0956809
201504,26743,0.31408468
201504,26623,0.09594086
201504,26831,0.37063694
201504,26659,0.43200824
201504,26516,0.40780565
201504,26531,0.11677434
201504,26899,0.056578085
201504,27846,0.18985717
201504,27999,0.14354196
201504,26868,0.33518386
201504,26865,0.19229102
201504,26489,0.056138385
201504,27855,0.20523942
201504,26535,0.2705701
201504,26913,0.16414893
201504,26890,0.45775717
201504,26916,0.09448333
201504,26862,0.4191344
201504,26479,0.15687044
201504,26909,0.30591375
201504,27992,0.22388287
201504,27841,0.05054
201504,26895,0.15731688
201504,26495,0.19287491
201504,26892,0.07850805
201504,26497,0.24331596
201504,26494,0.27717102
201504,26509,0.21804138
201504,26493,0.22815014
201504,26526,0.24219193
201504,26893,0.16874039
201504,28008,0.38425466
201504,26511,0.1029025
201504,26879,0.10048801
201504,27838,0.25965306
201504,27863,0.30777395
201504,26524,0.22829536
201504,26882,0.25063595
201504,26476,0.17162661
201504,26886,0.068785444
201504,28013,0.1183387
201504,26547,0.15494505
201504,26845,0.04743847
201504,26851,0.03664937
201504,26854,0.20084542
201504,26860,0.30855176
201504,26922,0.5350742
201504,27982,0.28850114
201504,26835,0.041929517
201504,27860,0.06349112
201504,26855,0.3513864
201504,27859,0.22836758
201504,26537,0.11106264
201504,26550,0.033102084
201504,27983,0.23384517
201504,26925,0.10188817
201504,26857,0.07757213
201504,26933,0.39373538
201504,26859,0.0513096
201504,26918,0.052957304
201504,26840,0.2814599
201505,31411,0.035937153
201505,30944,0.13006654
201505,31415,0.119468614
201505,31286,0.051912114
201505,30910,0.10162355
201505,31398,0.26877946
201505,31412,0.12885971
201505,31287,0.370505
201505,31278,0.0379404
201505,31277,0.19768138
201505,31400,0.2056729
201505,31248,0.16310795
201505,31279,0.047601577
201505,31285,0.2894265
201505,31284,0.1169764
201505,31414,0.09268786
201505,31249,0.043487966
201505,31280,0.042080384
201505,31250,0.13794291
201505,31283,0.10548821
201505,31281,0.12709285
201505,30943,0.056238394
201505,31399,0.10746462
201505,31413,0.07429946
201505,31282,0.19485606
201505,31405,0.17787522
201505,30937,0.15254682
201505,30908,0.23521695
201505,31256,0.40617847
201505,31404,0.0653806
201505,31257,0.34050453
201505,30907,0.17369504
201505,30941,0.0496111
201505,31268,0.13057218
201505,31407,0.14865252
201505,31266,0.06743375
201505,31265,0.041272018
201505,31264,0.099740446
201505,31406,0.29777735
201505,31258,0.23041868
201505,31263,0.2990469
201505,31259,0.15147519
201505,31262,0.09876236
201505,30942,0.23676312
201505,31261,0.32331204
201505,31260,0.07963096
201505,31269,0.14279936
201505,31255,0.105157584
201505,31254,0.12139102
201505,30940,0.08578376
201505,30938,0.21429065
201505,31401,0.04117617
201505,31275,0.23451069
201505,30939,0.1858939
201505,31410,0.10319178
201505,31274,0.3365931
201505,30905,0.09415757
201505,31409,0.3468864
201505,30909,0.093732364
201505,31276,0.16419595
201505,31273,0.19443639
201505,31251,0.18487822
201505,31271,0.33898878
201505,30906,0.25911126
201505,31402,0.40804845
201505,31408,0.20331496
201505,31270,0.12479854
201505,31252,0.059678372
201505,31403,0.4017641
201505,31253,0.2669212
201505,31272,0.17473355
201505,31267,0.16960809
201505,31349,0.06996317
201505,31397,0.046971887
201505,30918,0.20641457
201505,31366,0.09183556
201505,31367,0.05815361
201505,31334,0.19215016
201505,31368,0.111439794
201505,31333,0.21100594
201505,31369,0.1856757
201505,31370,0.09759473
201505,31332,0.13471095
201505,31371,0.20468703
201505,30923,0.041786
201505,31331,0.33184493
201505,31330,0.30344647
201505,31329,0.112676494
201505,31335,0.07676879
201505,30917,0.106361695
201505,30924,0.10020968
201505,30925,0.27695605
201505,31328,0.17023814
201505,31373,0.062853806
201505,31327,0.10515007
201505,31326,0.053235725
201505,30916,0.24901482
201505,30915,0.07189367
201505,31325,0.13304886
201505,31324,0.37229022
201505,30926,0.048892815
201505,31323,0.041111175
201505,31322,0.17990188
201505,31374,0.12878942
201505,31372,0.21213494
201505,31321,0.04308193
201505,31365,0.07281545
201505,30919,0.12641694
201505,31350,0.0705143
201505,31348,0.28425473
201505,31347,0.14951901
201505,31351,0.10316012
201505,31346,0.19020331
201505,31352,0.09315826
201505,31353,0.14207634
201505,31354,0.04767836
201505,31355,0.42890808
201505,31356,0.07581455
201505,31345,0.31240493
201505,31357,0.108986445
201505,31358,0.046865296
201505,31344,0.09699081
201505,31364,0.285801
201505,31359,0.11762716
201505,31342,0.22697075
201505,30920,0.10064544
201505,31341,0.04969059
201505,31360,0.06495344
201505,31361,0.0924008
201505,30921,0.049062967
201505,31340,0.06527704
201505,31339,0.3349379
201505,31362,0.08197301
201505,31338,0.064038016
201505,31337,0.16117473
201505,30922,0.10845512
201505,31363,0.08272769
201505,31336,0.17803736
201505,31343,0.03203576
201505,30914,0.2022359
201505,30913,0.05552499
201505,30927,0.11674304
201505,31386,0.2004443
201505,31302,0.1175998
201505,31301,0.0487007
201505,31300,0.16359755
201505,31299,0.44392022
201505,31387,0.17732713
201505,31298,0.08043984
201505,31388,0.059246495
201505,31389,0.043385994
201505,31390,0.14228985
201505,31297,0.07119839
201505,31296,0.07140012
201505,31391,0.1039195
201505,31295,0.24199964
201505,31303,0.13561681
201505,31294,0.3080893
201505,31392,0.07503568
201505,31393,0.08494266
201505,31394,0.3540794
201505,31293,0.090867124
201505,30935,0.33366847
201505,31292,0.17137592
201505,30912,0.20288387
201505,31291,0.42389444
201505,31395,0.07517413
201505,31290,0.15038817
201505,31396,0.13986568
201505,31289,0.062449884
201505,30911,0.28276792
201505,30936,0.07515209
201505,30934,0.060842708
201505,31304,0.22733346
201505,31385,0.07396684
201505,31305,0.19673681
201505,31320,0.06471867
201505,31319,0.2554191
201505,31318,0.092104845
201505,31375,0.18139307
201505,30928,0.04951949
201505,30929,0.31460828
201505,31376,0.04724
201505,31317,0.054283924
201505,30930,0.2963397
201505,31377,0.04462684
201505,31316,0.048437133
201505,31315,0.12382902
201505,31378,0.06988903
201505,31379,0.20023187
201505,31314,0.056971904
201505,31313,0.36613858
201505,31312,0.04731467
201505,31306,0.41952497
201505,31307,0.094555795
201505,31384,0.05821341
201505,31308,0.07518741
201505,31309,0.12532774
201505,31383,0.3746267
201505,31288,0.07659688
201505,30933,0.06790184
201505,31310,0.41772118
201505,31381,0.2601689
201505,31380,0.11661609
201505,30932,0.05642675
201505,31311,0.08648153
201505,30931,0.20437473
201505,31382,0.12255636
201505,31036,0.1258124
201505,31185,0.07332627
201505,31246,0.2293127
201505,31093,0.2652012
201505,30996,0.06314219
201505,31094,0.1358961
201505,31095,0.043706905
201505,31096,0.06663899
201505,30995,0.19014369
201505,30997,0.28443697
201505,31097,0.22523773
201505,31098,0.103907645
201505,31099,0.116270505
201505,31100,0.10547121
201505,31101,0.08072473
201505,30993,0.16907623
201505,30992,0.10393615
201505,30994,0.052254964
201505,31092,0.27117497
201505,30998,0.12808688
201505,31091,0.25541958
201505,31006,0.049069177
201505,31005,0.1808027
201505,31084,0.109282136
201505,31004,0.19154328
201505,31085,0.043049704
201505,31086,0.0962047
201505,31087,0.13380112
201505,31088,0.14072531
201505,31003,0.08738006
201505,31002,0.093815595
201505,31089,0.08728467
201505,31001,0.065942995
201505,31090,0.16831413
201505,31000,0.063770376
201505,30999,0.16301616
201505,30991,0.29649156
201505,31102,0.053697504
201505,31103,0.059641156
201505,31104,0.2006192
201505,31117,0.20438457
201505,30983,0.2244106
201505,31118,0.08928822
201505,31119,0.048986714
201505,31120,0.058348358
201505,31121,0.33146733
201505,31122,0.05100595
201505,31123,0.057714958
201505,30982,0.1329183
201505,31124,0.04148843
201505,31125,0.122357085
201505,30981,0.040572107
201505,31126,0.05086918
201505,30980,0.06304617
201505,31127,0.13447401
201505,30984,0.058252346
201505,31083,0.10193072
201505,30985,0.048002016
201505,31115,0.06268679
201505,31105,0.11162938
201505,31106,0.09730273
201505,31107,0.14743151
201505,31108,0.35306486
201505,31109,0.05221259
201505,30990,0.051308766
201505,30989,0.22100125
201505,31110,0.24280843
201505,31111,0.054457787
201505,30988,0.17543611
201505,31112,0.10777354
201505,31113,0.19867815
201505,30987,0.036575783
201505,31114,0.13827091
201505,30986,0.20785305
201505,31116,0.13402642
201505,31082,0.10163696
201505,31081,0.10440554
201505,31080,0.08145183
201505,31050,0.13050821
201505,31029,0.16868341
201505,31051,0.08943876
201505,31052,0.17791621
201505,31053,0.2781867
201505,31028,0.19506374
201505,31027,0.20148678
201505,31054,0.041224938
201505,31055,0.10628244
201505,31056,0.293309
201505,31057,0.077557474
201505,31058,0.18314849
201505,31059,0.3572644
201505,31060,0.06818532
201505,31061,0.1376667
201505,31030,0.18310572
201505,31062,0.17972106
201505,31049,0.11144536
201505,31047,0.06698848
201505,31037,0.27575502
201505,31038,0.04978774
201505,31035,0.14147253
201505,31039,0.04798394
201505,31034,0.2987723
201505,31040,0.20307454
201505,31033,0.3396501
201505,31041,0.050912682
201505,31032,0.22237322
201505,31031,0.1260315
201505,31042,0.10621482
201505,31043,0.0624873
201505,31044,0.15033886
201505,31045,0.111626
201505,31046,0.035252254
201505,31048,0.07586679
201505,30979,0.04664493
201505,31026,0.15923537
201505,31064,0.22585522
201505,31071,0.11620842
201505,31072,0.08019876
201505,31012,0.06831864
201505,31011,0.20466225
201505,31010,0.05422231
201505,31073,0.037158992
201505,31074,0.06342467
201505,31075,0.41486597
201505,31076,0.11009895
201505,31077,0.24727196
201505,31009,0.07089927
201505,31008,0.051411554
201505,31078,0.1732841
201505,31079,0.09155349
201505,31007,0.04337781
201505,31070,0.2286985
201505,31063,0.31126097
201505,31013,0.14823796
201505,31014,0.061473075
201505,31025,0.19348711
201505,31024,0.17450613
201505,31023,0.29706755
201505,31022,0.13592674
201505,31021,0.31972665
201505,31065,0.13877246
201505,31020,0.06827547
201505,31066,0.048206583
201505,31067,0.34303498
201505,31019,0.05056177
201505,31018,0.06842153
201505,31017,0.10735865
201505,31068,0.16861796
201505,31016,0.11169958
201505,31015,0.08155582
201505,31069,0.12251446
201505,30978,0.15950441
201505,31128,0.052646093
201505,30977,0.10311552
201505,31201,0.1203834
201505,31202,0.17151037
201505,31203,0.12838246
201505,31204,0.08292096
201505,31205,0.19809392
201505,30952,0.23862468
201505,31206,0.49216494
201505,30951,0.17722544
201505,31207,0.112753816
201505,31208,0.15558064
201505,31209,0.17514056
201505,31210,0.07368177
201505,30950,0.26513362
201505,31211,0.30038184
201505,30949,0.12272335
201505,31200,0.051338352
201505,30948,0.2844618
201505,30953,0.05874574
201505,31199,0.04293984
201505,31187,0.04287472
201505,31188,0.30216172
201505,31189,0.30008748
201505,31190,0.10796289
201505,31191,0.13412005
201505,31192,0.06534981
201505,31193,0.1961582
201505,30957,0.31700644
201505,31194,0.06294806
201505,31195,0.043256905
201505,31196,0.051328056
201505,30956,0.06288487
201505,31197,0.16379786
201505,31198,0.1592293
201505,30955,0.22028272
201505,30954,0.047512125
201505,31186,0.0974331
201505,31212,0.31069285
201505,31214,0.3041738
201505,31232,0.39712772
201505,31233,0.3176426
201505,31234,0.1729447
201505,31235,0.1778189
201505,31236,0.046735846
201505,31237,0.13781676
201505,31238,0.042325094
201505,31239,0.21349908
201505,30945,0.04957263
201505,31240,0.23749629
201505,31241,0.2639721
201505,31242,0.16668491
201505,31243,0.19526742
201505,31244,0.3468761
201505,31245,0.15552537
201505,31231,0.22333154
201505,31213,0.17846903
201505,31230,0.0462481
201505,30946,0.10642528
201505,31215,0.16814752
201505,31216,0.2227605
201505,31217,0.08535639
201505,31218,0.20646513
201505,31219,0.089725
201505,31220,0.05899045
201505,31221,0.10632761
201505,31222,0.16344212
201505,31223,0.10953332
201505,31224,0.10231607
201505,31225,0.04996045
201505,31226,0.20406501
201505,31227,0.31223086
201505,31228,0.35438848
201505,30947,0.13036467
201505,31229,0.052823875
201505,31247,0.20127688
201505,31184,0.35607314
201505,31182,0.12629165
201505,31145,0.3760442
201505,30973,0.11512371
201505,30972,0.03400486
201505,31146,0.09705978
201505,30971,0.0919103
201505,31147,0.29742798
201505,31148,0.08226692
201505,31149,0.123198755
201505,31150,0.1771462
201505,31151,0.13184415
201505,31152,0.17879803
201505,31153,0.28874892
201505,30970,0.1468258
201505,31154,0.06647774
201505,30969,0.16534945
201505,31144,0.061484925
201505,30968,0.07002921
201505,31143,0.0937445
201505,30974,0.037456073
201505,31129,0.06773597
201505,31130,0.29772687
201505,30976,0.189682
201505,30975,0.032650966
201505,31131,0.33907366
201505,31132,0.100140676
201505,31133,0.11810375
201505,31134,0.46242476
201505,31135,0.19666693
201505,31136,0.08730199
201505,31137,0.23948424
201505,31138,0.059121348
201505,31139,0.107823625
201505,31140,0.03368348
201505,31141,0.32726824
201505,31142,0.16330399
201505,31183,0.17375687
201505,30967,0.041107193
201505,31156,0.14267007
201505,31170,0.07043603
201505,31171,0.37172773
201505,31172,0.2234632
201505,31173,0.07758107
201505,31174,0.22725743
201505,30960,0.06446776
201505,30959,0.39997482
201505,31175,0.048688475
201505,31176,0.07118382
201505,31177,0.2749177
201505,30958,0.28617442
201505,31178,0.07875281
201505,31179,0.13725784
201505,31180,0.11138311
201505,31181,0.10083933
201505,31169,0.045275297
201505,31155,0.05576796
201505,30961,0.30674747
201505,31167,0.35801318
201505,31157,0.045427438
201505,30966,0.13476987
201505,30965,0.074705936
201505,30964,0.13195638
201505,31158,0.19612297
201505,31159,0.3775583
201505,31160,0.084263906
201505,31161,0.19638658
201505,31162,0.05284074
201505,31163,0.050260868
201505,30963,0.22801651
201505,31164,0.054566883
201505,30962,0.18470362
201505,31165,0.06291824
201505,31166,0.28903162
201505,31168,0.31687903
201505,31416,0.37896687
201505,28014,0.22416481
201505,31418,0.06401726
201505,31777,0.13400818
201505,31776,0.41596657
201505,31775,0.14806023
201505,31774,0.29868177
201505,31773,0.051994067
201505,31772,0.14484924
201505,31771,0.46423945
201505,31770,0.10091171
201505,31769,0.32570565
201505,31768,0.05595181
201505,31767,0.1752545
201505,31766,0.20030545
201505,31765,0.0922262
201505,31764,0.09994996
201505,31763,0.103785895
201505,31762,0.0843397
201505,31761,0.19162771
201505,31760,0.12404289
201505,31759,0.09993768
201505,31758,0.19799289
201505,31757,0.069593415
201505,31756,0.10731125
201505,31755,0.14419124
201505,31754,0.16276008
201505,31753,0.0670233
201505,31752,0.1859633
201505,31751,0.16474949
201505,31750,0.08926461
201505,31749,0.2031923
201505,31778,0.06836617
201505,31748,0.041180436
201505,31779,0.11921497
201505,31781,0.15063636
201505,31810,0.05531996
201505,31809,0.057183262
201505,31808,0.19797993
201505,31807,0.16318879
201505,31806,0.27263016
201505,31805,0.13786978
201505,31804,0.05096328
201505,31803,0.05723522
201505,31802,0.17678232
201505,31801,0.24620664
201505,31800,0.07319896
201505,31799,0.14342037
201505,31798,0.18500352
201505,31797,0.21457706
201505,31796,0.08443134
201505,31795,0.08281
201505,31794,0.1215971
201505,31793,0.14744706
201505,31792,0.19782141
201505,31791,0.10534562
201505,31790,0.23451576
201505,31789,0.054800287
201505,31788,0.0925921
201505,31787,0.20969898
201505,31786,0.22150105
201505,31785,0.054707654
201505,31784,0.13504276
201505,31783,0.18237841
201505,31782,0.09449259
201505,31780,0.15710199
201505,31811,0.23680958
201505,31747,0.116775416
201505,31745,0.16379663
201505,31711,0.26003006
201505,31710,0.078412466
201505,31709,0.15001006
201505,31708,0.05528496
201505,31707,0.16170305
201505,31706,0.13207401
201505,31705,0.07070165
201505,31704,0.5396277
201505,31703,0.22469446
201505,31702,0.06774526
201505,31701,0.121185124
201505,31700,0.36674
201505,31699,0.40133843
201505,31698,0.10192943
201505,31697,0.13759483
201505,31696,0.16914244
201505,31695,0.05499836
201505,31694,0.33764392
201505,31693,0.04051542
201505,31692,0.4613533
201505,31691,0.035065584
201505,31690,0.044479217
201505,31689,0.047933694
201505,31688,0.034088805
201505,31687,0.10352553
201505,31686,0.08808675
201505,31685,0.06612958
201505,31684,0.23852827
201505,31683,0.31274217
201505,31712,0.3921701
201505,31746,0.07548393
201505,31713,0.09320631
201505,31715,0.24104774
201505,31744,0.085625246
201505,31743,0.10171213
201505,31742,0.23256865
201505,31741,0.080501415
201505,31740,0.35762414
201505,31739,0.04083181
201505,31738,0.20607987
201505,31737,0.066887714
201505,31736,0.11401589
201505,31735,0.4056175
201505,31734,0.04995133
201505,31733,0.18548477
201505,31732,0.11853508
201505,31731,0.058977723
201505,31730,0.19931316
201505,31729,0.10546552
201505,31728,0.048481155
201505,31727,0.04040492
201505,31726,0.06287992
201505,31725,0.050061464
201505,31724,0.23155203
201505,31723,0.23764737
201505,31722,0.037106965
201505,31721,0.14280847
201505,31720,0.12779924
201505,31719,0.11994173
201505,31718,0.31537214
201505,31717,0.114196174
201505,31716,0.13550253
201505,31714,0.10913815
201505,31682,0.040028106
201505,31812,0.08000985
201505,31814,0.13658614
201505,31909,0.26866406
201505,31908,0.10980821
201505,31907,0.08946023
201505,31906,0.37179658
201505,31905,0.2619262
201505,31904,0.058252733
201505,31903,0.03940268
201505,31902,0.3324174
201505,31901,0.10753461
201505,31900,0.09259174
201505,31899,0.072852835
201505,31898,0.1942465
201505,31897,0.0809908
201505,31896,0.09630845
201505,31895,0.14955673
201505,31894,0.041025292
201505,31893,0.05296388
201505,31892,0.052718136
201505,31891,0.10982632
201505,31890,0.15731107
201505,31889,0.22531144
201505,31888,0.15964957
201505,31887,0.14714175
201505,31886,0.14400344
201505,31885,0.28218326
201505,31884,0.25755474
201505,31883,0.2767004
201505,31882,0.058833152
201505,31881,0.16084567
201505,31910,0.16402663
201505,31880,0.13760379
201505,31911,0.19043651
201505,31913,0.14753452
201505,31942,0.0719826
201505,31941,0.24936536
201505,31940,0.16107583
201505,31939,0.087908454
201505,31938,0.100535005
201505,31937,0.25566733
201505,31936,0.2748175
201505,31935,0.06260014
201505,31934,0.04194374
201505,31933,0.07617533
201505,31932,0.066498674
201505,31931,0.21839054
201505,31930,0.050398413
201505,31929,0.18460874
201505,31928,0.05412133
201505,31927,0.14555427
201505,31926,0.05494445
201505,31925,0.18236849
201505,31924,0.11686169
201505,31923,0.06719779
201505,31922,0.11697844
201505,31921,0.14646688
201505,31920,0.035995316
201505,31919,0.07873153
201505,31918,0.4803156
201505,31917,0.07763334
201505,31916,0.096812546
201505,31915,0.18970102
201505,31914,0.06894605
201505,31912,0.14451633
201505,31813,0.07721537
201505,31879,0.29103282
201505,31877,0.12332378
201505,31843,0.47930893
201505,31842,0.0604475
201505,31841,0.2326556
201505,31840,0.0717257
201505,31839,0.07632136
201505,31838,0.21650672
201505,31837,0.17319433
201505,31836,0.34765235
201505,31835,0.1974455
201505,31834,0.13324116
201505,31833,0.0788659
201505,31832,0.0724026
201505,31831,0.16797282
201505,31830,0.0923879
201505,31829,0.097099885
201505,31828,0.09100415
201505,31827,0.049288735
201505,31826,0.04235097
201505,31825,0.10942888
201505,31824,0.14197974
201505,31823,0.29144734
201505,31822,0.080335714
201505,31821,0.17792107
201505,31820,0.37807736
201505,31819,0.105071284
201505,31818,0.29868364
201505,31817,0.08810745
201505,31816,0.18907754
201505,31815,0.4502747
201505,31844,0.22808976
201505,31878,0.08537246
201505,31845,0.15602773
201505,31847,0.03358935
201505,31876,0.24940549
201505,31875,0.07069432
201505,31874,0.102135845
201505,31873,0.24751039
201505,31872,0.36026645
201505,31871,0.0901823
201505,31870,0.25699392
201505,31869,0.19352901
201505,31868,0.21551508
201505,31867,0.35644943
201505,31866,0.2539889
201505,31865,0.18895146
201505,31864,0.047911935
201505,31863,0.14986238
201505,31862,0.1039549
201505,31861,0.14417224
201505,31860,0.14236845
201505,31859,0.032381814
201505,31858,0.086502396
201505,31857,0.12886311
201505,31856,0.03666774
201505,31855,0.39591166
201505,31854,0.14961536
201505,31853,0.16310512
201505,31852,0.096213736
201505,31851,0.17334764
201505,31850,0.14668079
201505,31849,0.20070982
201505,31848,0.08956903
201505,31846,0.2628604
201505,31681,0.33395433
201505,31680,0.066956975
201505,31679,0.21455404
201505,31513,0.13294636
201505,31512,0.04147488
201505,31511,0.15322272
201505,31510,0.27269065
201505,31509,0.1288273
201505,31508,0.14777602
201505,31507,0.09865651
201505,31506,0.16332361
201505,31505,0.27648345
201505,31504,0.16040987
201505,31503,0.18359163
201505,31502,0.2215376
201505,31501,0.08924011
201505,31500,0.113012664
201505,31499,0.30540675
201505,31498,0.14142673
201505,31497,0.13105106
201505,31496,0.4651699
201505,31495,0.052804705
201505,31494,0.0490944
201505,31493,0.10020331
201505,31492,0.13902299
201505,31491,0.18088745
201505,31490,0.20088452
201505,31489,0.058897052
201505,31488,0.0757813
201505,31487,0.18313017
201505,31486,0.06490709
201505,31485,0.1267093
201505,31514,0.054247823
201505,31484,0.13893308
201505,31515,0.23827033
201505,31517,0.11688142
